lwage1 lwage2 lwage3 lwage4 lwage5 mar1 mar2 mar3 mar4 mar5 male edu1 edu2 edu3 edu4 edu5 urb1 urb2 urb3 urb4 urb5
.9932518 1.4775071 1.4274191 1.4488162 1.7286785 1 1 1 1 1 0 15 15 15 15 15 1 1 1 1 1
1.0986123 1.2956229 1.309636 1.0349478 1.1925751 0 0 0 1 1 0 12 13 13 13 13 1 1 1 1 1
.37156358 1.2107568 1.0611746 1.2706701 1.179152 0 1 0 0 1 0 12 12 12 12 12 1 1 1 1 0
1.4951488 1.7210108 1.6004382 1.5614722 1.9626833 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.3402504 1.3859099 1.4049462 1.3002288 1.5572182 0 0 0 0 0 0 13 13 13 13 14 1 1 1 0 1
1.5040774 1.4991529 1.5327796 1.4276737 1.8857223 0 0 0 0 1 1 11 11 11 12 12 1 1 1 1 1
1.3862944 1.2136098 1.1323019 1.7909508 2.5098765 0 0 0 0 0 1 10 10 10 10 10 1 1 1 1 1
1.6389967 1.5674317 1.5815697 1.4276737 -2.1694016 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.9387417 2.0121176 2.0515733 1.5891238 1.8379316 0 0 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.6974488 1.7192941 1.808895 1.7699291 1.9313327 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.7917595 1.3442882 1.309636 1.2830926 1.7979833 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.2527629 1.1669542 1.1323019 1.4938136 1.7426214 0 0 0 0 1 1 7 7 7 7 7 1 1 1 1 1
1.658228 1.7497534 1.4814863 1.4978056 1.7714331 0 0 0 0 0 1 12 12 12 12 12 0 0 0 0 0
2.0794415 2.0374353 2.1923699 2.4493251 2.5881596 0 0 0 0 1 1 16 17 17 17 17 0 0 0 0 0
1.2089603 1.1669542 1.2208048 1.1371386 1.937682 0 0 0 0 0 1 14 14 14 15 16 1 0 0 0 1
1.2089603 1.6257007 1.3981047 1.6761352 1.3455822 0 0 0 1 1 1 11 11 11 12 12 0 0 0 0 0
1.2412686 1.2136098 2.8677807 1.2706701 1.3177382 0 0 0 0 0 1 12 12 12 12 12 0 0 0 0 0
1.9810015 1.9389954 2.1370955 2.1133142 2.2641587 1 1 1 1 1 0 14 14 14 14 14 0 0 0 0 0
1.5040774 .73731869 1.1323019 1.2193767 1.3903325 0 1 0 0 0 0 12 12 12 12 12 0 0 0 0 1
1.8718022 1.1669542 .83963233 1.7169572 1.8857223 0 0 0 0 0 1 14 14 14 14 14 0 0 1 1 1
0 -.04200618 .83963233 .80066639 .093962774 1 1 1 1 1 0 12 12 12 12 12 0 0 0 0 0
1.6937791 1.7497534 1.7951438 1.7804952 1.7979833 1 1 1 1 1 1 5 5 5 5 5 0 0 0 0 0
1.0986123 1.1817694 1.1323019 1.1653095 2.1734042 0 0 0 1 1 0 10 11 12 12 12 1 1 1 1 1
1.8931119 1.2107568 1.5327796 1.5330342 2.5788693 1 1 1 1 0 1 9 9 9 9 9 0 0 0 0 0
1.3558352 1.4620713 1.7151011 1.6107073 1.4802572 1 1 1 1 1 1 12 12 12 12 12 0 0 0 0 0
1.0986123 1.1669542 1.1323019 1.1371386 1.4802572 0 0 0 0 0 1 9 9 9 9 9 0 0 0 0 0
1.7351891 1.5098026 1.6189573 1.6761352 1.4076865 0 1 1 1 1 1 12 12 12 12 12 0 0 0 1 1
1.5260563 1.9795414 2.1316161 2.450094 2.4808891 1 1 1 1 1 1 13 13 13 13 13 1 1 1 1 1
1.6563214 1.1876345 1.7397938 1.7804952 1.8883853 0 0 0 0 0 0 12 13 13 13 13 1 1 1 1 1
1.5040774 1.9292932 1.9382447 1.8992788 2.0932782 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.3862944 1.3442882 1.5815697 1.4938136 1.4802572 1 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.4350845 1.3640908 1.755923 1.9638172 2.0680437 0 0 1 1 1 1 7 7 7 7 7 1 1 1 1 1
1.6351057 1.7071937 1.8592014 1.9945889 1.9185121 1 1 1 1 1 0 12 12 12 12 12 1 1 1 1 0
1.8213183 1.870495 2.3437097 1.9242965 2.6038873 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.637053 1.2107568 1.2504166 1.5155751 1.6625787 0 0 0 0 0 1 16 16 16 16 16 1 1 1 1 1
2.3174736 2.8455839 1.77337 1.5891238 1.8252642 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.2527629 1.3906946 1.8012788 1.5426037 1.4141173 1 1 1 0 0 1 12 12 12 12 12 1 1 1 1 1
1.678964 2.4429004 1.2180688 1.6422336 1.4802572 0 0 0 0 0 0 13 13 14 14 14 1 1 1 1 1
1.6094379 2.0980599 2.1138771 2.5924258 2.8665514 0 0 0 0 0 1 16 16 16 17 18 1 1 1 1 1
1.9657128 1.9979146 1.9645619 2.1186819 2.1633539 0 0 0 0 0 0 14 14 14 14 14 1 1 1 1 1
2.0149031 2.1178627 2.2622585 2.041935 2.5275762 1 1 1 1 1 1 7 7 7 7 7 1 1 1 1 1
1.5040774 1.6843255 1.1263139 1.7233367 1.9133375 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.5686159 2.0374353 2.2259266 2.1869607 2.1336234 0 0 0 0 0 1 11 11 11 11 11 1 1 1 1 1
1.8976198 2.0374353 1.6829221 1.8302858 2.0108855 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.2089603 1.1963681 1.2843182 1.6160313 1.905525 0 0 0 1 0 1 13 13 13 13 13 1 1 1 1 1
2.0268316 2.1155531 2.2515945 2.3996499 2.775532 1 1 1 1 1 1 16 16 16 16 16 1 1 1 1 1
2.4141264 2.3495052 2.5230639 2.3980317 2.4630842 1 1 1 1 1 0 16 16 16 16 16 1 1 1 1 1
2.2375131 1.8763859 2.2991772 2.4353821 2.3917363 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.6094379 1.7497534 1.755923 2.1513336 2.1336234 0 0 0 0 0 0 15 15 15 15 15 1 1 1 1 1
1.8578593 1.6275856 1.5872678 1.6265947 1.8736496 0 0 0 0 1 0 16 16 16 16 16 1 1 1 1 1
1.8131948 2.1695595 2.2813613 2.2423954 2.3965478 0 0 0 0 0 0 15 15 15 15 15 1 1 1 1 1
1.1724821 1.139721 1.5327796 1.8858557 1.6625787 1 1 1 1 1 1 9 9 9 9 9 1 1 1 1 1
1.4562867 1.473121 .89032561 1.1227499 1.4141173 1 1 1 1 1 0 14 14 14 15 15 1 1 1 1 1
-.10536055 1.1669542 1.0579643 .49956134 .99574882 0 0 0 1 0 1 8 8 8 8 8 0 1 1 1 1
1.2669476 1.2797496 1.2450975 1.6335756 1.7803617 0 0 0 0 0 0 12 13 14 14 14 1 1 1 1 1
1.2089603 1.5182415 1.5720003 1.2706701 1.1433848 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.4951488 2.0286469 1.8988106 2.2203956 2.2466547 0 0 0 0 0 1 11 11 11 11 11 1 1 1 1 1
1.5851452 1.5872343 1.5929335 1.6089264 1.6200191 1 1 1 1 1 0 9 9 9 9 9 1 1 1 1 1
1.5325569 1.3492757 2.0634079 2.4275513 3.1004372 0 0 1 1 1 1 20 20 20 20 20 1 1 0 0 0
2.6347623 2.6910617 2.8014159 2.8155694 2.9449005 1 1 1 1 1 1 17 17 17 17 17 1 1 1 1 1
1.8099267 1.5674317 1.755923 1.8992788 1.9502608 0 1 1 1 1 1 11 11 11 11 11 1 0 0 1 0
1.3862944 1.1669542 1.2765962 1.7561778 1.1925751 0 0 0 1 0 1 9 12 12 13 13 0 0 1 1 1
1.446919 1.4049128 1.4274191 1.4425203 1.4076865 1 1 1 1 1 0 12 12 12 12 12 1 0 1 1 1
.22314355 1.5161384 2.1512032 1.6473927 1.2162915 0 0 0 0 0 1 10 10 10 10 10 1 1 1 1 1
2.0412202 1.3835088 2.7114346 1.8514881 2.1734042 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.2383742 1.3591768 1.520707 1.6677668 1.8923668 0 0 0 0 0 0 13 13 13 13 13 1 1 1 1 1
1.7263316 2.4029462 2.432941 2.42519 2.4342289 0 0 0 0 1 1 12 12 12 12 12 1 1 1 1 1
.4054651 .91350526 1.1761047 1.093336 1.1235822 0 0 0 0 0 0 13 14 15 15 15 1 1 1 1 1
1.2809339 1.1963681 1.1471171 1.7169572 1.8167294 0 0 0 0 1 1 12 13 14 15 15 1 1 1 1 1
1.3083328 2.0374353 2.1093929 1.8144468 1.853199 0 0 0 0 0 0 16 16 16 16 16 1 1 1 1 1
1.4770488 1.4327569 2.1338115 1.9921616 1.91074 0 0 0 0 1 1 14 15 16 16 16 1 1 0 0 1
1.7083778 2.1552184 1.309636 2.3371034 2.1734042 1 1 1 1 1 1 17 17 17 17 18 1 1 1 0 1
2.2115657 2.1518795 2.325772 2.3701153 2.3965478 0 0 0 1 1 0 16 16 16 16 16 1 1 1 0 0
2.3025851 2.4756904 2.3239605 2.2849946 2.239192 1 1 1 1 1 1 14 14 14 14 14 1 1 1 1 1
2.1065702 2.0742493 1.9902045 2.0816002 2.1693964 0 0 0 0 0 0 16 16 16 16 16 1 1 1 1 1
2.7298117 2.7368131 2.640682 2.7808399 2.775532 0 0 0 1 1 1 17 17 17 17 17 1 1 1 1 1
2.3942523 2.4353721 2.5238066 2.4848406 2.7341623 1 1 1 1 1 1 17 17 17 17 17 1 1 1 1 1
2.2224591 2.1880083 2.0479956 1.307484 2.2288389 1 1 1 1 1 1 16 16 16 17 17 1 1 0 1 1
.79299253 1.1788238 1.1323019 1.093336 2.3965478 0 0 0 0 1 1 16 17 17 18 18 0 0 0 0 1
1.2947272 1.1519163 1.1902893 1.1791029 1.179152 1 1 1 1 1 0 8 8 8 8 8 1 0 0 0 1
1.3164083 2.0146785 1.5545411 1.5891238 1.5791972 1 1 1 1 1 0 14 14 14 14 14 1 1 1 1 1
1.2527629 1.5161384 1.3391948 1.4233911 1.4518577 0 0 0 0 0 1 10 11 12 12 12 1 1 1 1 1
1.6094379 1.6627419 1.7316304 1.9059232 2.3096819 0 0 0 0 0 0 12 12 12 13 13 1 1 1 1 1
1.2383742 1.4576169 1.2450975 1.3591387 1.7395397 0 0 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.8325815 2.5934734 2.8798132 .61674356 2.7472048 1 1 1 1 1 1 17 17 17 17 17 1 1 1 1 1
1.9473377 1.9728968 1.8649569 1.9799366 1.8923668 1 1 1 1 1 1 13 13 13 13 13 1 1 1 1 1
2.5257287 1.4304659 1.3245246 2.1356676 2.3965478 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
2.0347056 2.068207 2.0923953 2.1218886 2.0398729 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.011601 .96595174 1.1142292 1.4898056 1.4762491 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.5040774 1.6350904 1.9671559 1.9712893 2.0680437 0 0 0 0 1 1 11 11 11 11 11 1 1 1 0 1
1.2527629 1.3442882 1.3702606 1.4938136 1.7441587 0 0 0 0 1 1 12 13 13 13 13 1 1 1 1 1
1.2527629 1.4620713 1.7951438 1.8302858 1.2571136 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
2.6041701 2.636272 2.6680453 2.7669394 2.7505794 0 0 0 0 1 1 12 12 12 12 12 1 1 1 1 1
1.6193882 .79956096 2.1205664 .69530588 .59836775 1 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
.50681758 .18113735 .20852061 -.038663246 .97607607 0 0 0 0 0 1 13 14 15 15 15 0 0 0 0 0
1.3056265 1.2472265 1.755923 2.0361381 2.2438629 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.2809339 1.2797496 1.2450975 1.2061316 1.0945947 0 0 0 0 0 0 9 9 9 9 9 1 1 1 1 1
2.0149031 1.5674317 2.2259266 1.8992788 2.355726 0 0 0 1 1 1 12 12 12 13 13 1 1 1 1 1
1.704748 1.8675363 1.9710345 1.9945889 1.9810325 0 0 0 0 0 1 12 12 12 12 12 1 1 1 0 1
2.4060438 2.4429004 2.4959538 2.5769739 2.6161652 0 0 0 0 0 0 14 14 14 14 14 1 1 1 1 1
1.7578579 .48862213 1.5891598 1.9799366 1.5422926 0 0 0 1 1 0 11 11 11 11 11 0 0 1 1 1
1.178655 1.7905753 1.1323019 1.1653095 1.6823813 0 0 0 1 1 0 12 13 14 14 15 1 1 1 1 1
1.7137979 1.5472291 1.4493979 1.4938136 1.3925182 0 0 0 0 0 1 11 11 11 11 11 1 1 1 1 1
1.2089603 1.2107568 1.6280898 1.4938136 1.7803617 0 0 0 0 0 0 12 14 14 15 16 0 0 0 1 1
1.6094379 1.1876345 1.4274191 1.3312947 1.7426214 0 0 0 0 0 1 11 11 12 12 12 1 1 1 1 1
1.7137979 1.7580521 1.7951438 1.7328305 1.6303998 0 0 0 0 1 0 13 13 13 13 13 1 1 1 1 1
1.3862944 1.4441335 1.5125768 1.5501939 1.6389688 1 1 1 1 1 0 9 9 9 9 12 1 1 1 1 1
1.3862944 1.3442882 1.309636 1.3312947 1.3177382 1 1 1 1 1 1 9 9 9 9 9 1 1 1 1 1
1.2089603 1.2797496 1.309636 1.3312947 1.2188923 1 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.2089603 1.2249414 1.161716 1.0992883 1.449798 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.658228 1.6627419 1.755923 1.7561778 2.2288389 0 0 0 0 0 1 12 14 14 15 16 0 0 0 0 0
0 1.5674317 1.2450975 2.7465765 2.7330201 1 1 1 1 1 0 10 10 10 10 10 0 0 0 0 0
2.3025851 1.0227046 1.0864925 1.7008277 1.3059037 1 1 1 1 1 0 9 9 9 9 9 0 0 0 0 0
1.5040774 1.4620713 1.2504166 2.2261815 2.1336234 0 0 0 1 1 1 14 14 14 14 14 1 1 1 1 1
1.4109869 1.5674317 1.4162457 1.5927535 1.7271173 0 0 0 0 0 1 15 15 16 16 16 1 1 1 1 1
1.1314021 .87428451 1.755923 1.3682504 1.3524238 0 0 1 1 1 1 12 12 12 12 12 0 0 0 0 0
1.2089603 1.8851579 1.5327796 1.7561778 1.8857223 0 0 0 0 0 1 10 10 10 10 10 0 0 0 0 0
1.3862944 1.6627419 1.5466825 1.3429908 1.4802572 0 0 0 0 0 0 12 12 12 12 12 0 0 0 0 0
1.1631508 1.5076817 1.4730296 1.8259909 -.033870567 0 0 0 0 0 0 14 14 14 14 14 0 0 0 0 0
1.7491999 2.068207 1.585372 1.7169572 1.6625787 0 0 0 0 1 1 9 9 9 9 9 0 0 0 0 0
1.7749524 1.837459 1.8974227 2.1869607 2.0680437 0 0 0 0 0 1 12 12 12 12 12 0 0 0 0 0
1.446919 1.5674317 1.7151011 1.9638172 1.9502608 0 1 0 0 0 1 10 10 10 10 10 1 1 1 1 1
1.1474025 1.3616369 1.3981047 1.4978056 -1.2079904 1 1 1 1 0 0 12 12 12 12 12 1 1 1 1 0
1.446919 1.6914177 1.5287716 1.8259909 1.8923668 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.2089603 1.5055563 1.1172642 1.9970102 2.3852847 0 0 0 0 0 0 14 15 16 18 19 1 1 1 1 1
1.6658182 1.829796 2.0027833 1.7169572 2.0073497 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.6094379 1.3392757 .94218898 .87391686 1.0086522 1 1 1 1 1 1 8 8 8 8 8 0 0 0 1 1
1.3862944 1.6181248 1.7951438 1.6335756 1.9081359 1 1 1 1 1 1 8 8 8 8 8 0 0 0 0 0
1.3862944 1.6066525 1.9761825 2.0749111 2.1873074 0 0 0 0 0 0 16 17 17 17 17 1 0 1 1 1
.78845739 .93631995 .79881048 1.3568478 1.2110696 1 1 1 1 1 0 12 12 12 12 12 0 0 0 0 0
1.2237755 -.082828201 1.4919577 1.5707747 1.7034007 0 0 0 0 0 0 12 12 12 12 12 0 0 0 0 0
1.6094379 1.4620713 1.5872678 1.5891238 1.2188923 0 0 0 0 0 1 8 8 8 8 8 1 1 1 1 1
1.178655 1.4350426 1.4493979 1.4082557 1.5194777 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
.73236787 1.8541132 1.6760137 1.2706701 1.3748966 0 0 0 0 0 1 9 9 9 9 9 1 1 1 1 1
1.5892352 1.8480892 2.1576478 1.8416495 2.0049856 0 0 0 0 0 0 15 16 16 16 16 1 1 0 1 1
1.2527629 1.6443928 1.6097406 1.7089249 1.8195825 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.2089603 1.1669542 1.2714148 1.3146869 1.2842423 0 0 0 0 0 1 10 10 11 11 11 1 1 1 1 1
2.2512918 2.2754674 2.3752084 2.2666957 2.3681483 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.5581446 1.3442882 1.3981047 1.2061316 1.6200191 0 0 0 0 0 1 12 12 13 13 13 0 0 0 0 0
1.6448051 1.6443928 1.8988106 1.9848446 1.8817142 0 0 1 1 1 0 12 12 12 12 12 1 1 1 1 1
2.9957323 2.5970511 1.5327796 2.1461389 1.9663801 0 0 1 1 1 1 13 13 14 14 14 1 1 1 1 1
1.8484548 1.8601013 1.882027 1.7391099 1.7699372 1 1 1 1 1 0 11 11 11 11 11 1 1 1 1 1
1.686399 1.1669542 1.4274191 1.6761352 1.1545269 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.3862944 1.8541132 1.1959072 1.3591387 1.8337269 0 0 0 0 1 0 12 12 12 12 12 0 0 0 0 0
1.2089603 .58393228 2.3871949 2.3293281 2.2911873 0 0 0 0 0 0 12 13 13 13 13 0 0 0 0 0
1.043804 .80386209 1.309636 1.388453 1.4289639 0 0 0 0 0 1 8 8 8 8 8 0 0 0 0 0
1.2089603 1.0926164 1.2450975 1.2061316 1.2571136 0 0 0 0 0 1 9 9 9 9 9 0 0 0 0 0
.91629076 1.2417016 1.3391948 1.6508174 1.4802572 1 1 1 1 1 1 9 9 9 9 9 1 1 1 1 0
1.7263316 1.9194961 1.911216 1.3312947 1.4394352 1 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
2.8593397 2.1618631 2.5623989 2.7465765 2.5077314 0 0 0 0 0 1 13 14 14 14 14 1 1 1 1 1
1.6389967 1.6462429 1.8620833 2.3692825 1.8167294 0 0 0 0 0 1 12 12 12 12 12 0 0 0 1 0
1.8671761 1.8571118 2.1205664 2.4870653 2.5098765 0 0 0 0 0 1 13 13 13 13 13 1 1 1 1 1
1.7263316 1.3034662 1.9990262 2.0647931 2.2732496 0 0 0 0 0 1 11 11 11 11 12 1 1 1 1 1
1.508512 1.62192 1.6725415 1.9787058 1.6200191 1 1 0 0 0 1 14 14 14 14 14 1 1 1 1 1
1.6094379 1.5674317 1.5084869 1.4938136 1.4802572 0 0 0 0 1 1 12 12 12 12 12 1 1 1 1 1
1.2089603 .76892406 2.0634079 2.2223279 1.7426214 0 1 0 0 1 1 10 10 10 10 10 0 0 1 1 1
1.8405497 1.829796 1.4094813 1.4938136 1.7426214 1 1 1 1 1 1 10 10 10 12 12 0 0 0 0 1
1.7316556 1.9979146 1.5910485 1.5520825 1.8910414 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
2.0943301 1.7002128 2.4223156 2.1471798 2.5098765 1 1 1 1 0 1 12 12 12 12 12 0 0 0 0 0
1.1939224 1.373847 1.2450975 1.2061316 1.4802572 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.3862944 1.5182415 1.594815 1.6761352 2.1083324 0 0 0 0 0 1 14 14 14 14 14 1 1 1 1 1
1.5644406 1.5674317 1.7951438 1.8302858 1.8857223 0 0 0 0 1 1 12 12 12 12 12 1 1 1 1 1
2.0149031 2.666044 2.3922884 2.5864079 2.259582 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.3350011 2.1270475 2.0716093 1.9848446 1.8627948 0 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
2.0528409 2.5970511 2.4090812 2.4101043 2.5449679 1 1 1 1 1 1 14 14 14 14 14 1 1 1 1 1
1.7316556 1.8541132 2.2457294 2.1154649 2.1480865 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
2.3978953 2.2744818 2.27757 2.2386041 2.3565588 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.7491999 2.1039252 1.9825805 2.0816002 2.2221944 0 0 1 1 1 1 12 12 12 12 12 0 1 1 1 1
2.3427668 2.5970511 2.537081 2.5924258 2.6434078 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
2.0333977 1.9728968 1.8974227 2.1197519 1.8167294 1 1 1 1 1 1 11 11 11 11 11 1 1 1 1 1
2.678278 2.4536755 2.7218418 2.7350821 2.7186313 0 0 0 0 1 0 14 14 14 14 14 1 1 1 1 1
1.2267123 1.2663267 1.2843182 2.5054145 1.8351305 0 0 0 0 0 0 12 13 14 14 14 1 1 0 1 1
1.0577903 1.6843255 1.9382447 2.1089993 2.3787911 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
2.207175 2.1880083 2.2259266 2.1471798 2.1734042 1 1 1 1 1 0 14 14 14 14 14 1 1 1 1 1
1.2527629 1.2107568 1.0707442 1.2706701 1.3748966 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
2.3025851 2.5290782 1.6673105 2.0476987 2.3565588 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
2.1016922 1.6949451 1.6897833 1.5136162 2.3965478 0 0 0 0 0 1 9 12 12 12 12 1 1 1 1 1
1.446919 1.4395984 1.4493979 1.4529917 1.5000597 0 0 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.5282279 1.8313333 1.9514899 1.8086244 2.0237434 1 1 1 1 0 0 12 12 12 12 12 1 1 1 1 1
2.4078455 2.6231365 2.3777893 2.457751 2.4218256 0 0 1 1 1 1 12 12 12 12 12 1 1 0 0 0
1.9851309 1.9662079 2.0809009 2.1272109 2.1532016 0 0 0 1 1 0 14 14 14 14 14 0 1 1 1 1
1.2089603 1.1669542 1.2714148 1.093336 .96943152 0 0 0 0 0 1 10 11 12 13 13 1 1 1 1 1
.22314355 .95124561 .97066063 1.4938136 1.6625787 1 1 1 0 1 0 12 12 12 12 12 0 0 0 0 1
1.1631508 .51187897 1.309636 .78859383 2.0602357 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.9459101 1.9979146 1.9448893 2.0499949 2.0823848 1 0 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.6770965 1.903904 2.0152056 2.0279651 1.6542104 0 0 0 0 0 1 12 13 14 15 15 1 1 1 1 1
2.0255132 1.9966134 1.2098156 1.7169572 2.0680437 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.8961195 1.5513024 2.4490702 1.5330342 1.3748966 0 0 0 0 0 1 8 8 8 8 8 0 1 1 1 1
1.5518087 1.741385 1.7920622 1.7561778 1.9700634 0 0 0 0 0 0 15 15 15 15 15 1 1 1 1 1
1.2089603 1.2797496 1.309636 1.4938136 1.3968755 0 0 0 0 0 0 13 14 14 14 14 1 1 1 1 1
1.637053 1.6843255 1.6655607 1.6107073 1.7979833 0 0 1 1 1 0 12 12 12 12 12 1 1 1 0 1
2.9123507 1.2050261 1.3749555 2.6973863 1.6217567 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.3862944 .87027657 1.2450975 1.5614722 1.7034007 0 0 0 0 0 0 10 10 10 10 10 1 1 1 1 1
2.2137539 .0067839068 2.2496433 2.3293281 2.3844752 0 0 0 0 0 0 14 14 14 14 14 0 0 1 1 1
1.3217559 1.3442882 1.5327796 -.59366006 1.7034007 1 1 1 1 1 1 10 10 10 10 10 0 0 1 1 0
1.3558352 1.6275856 1.7117622 1.538787 .96943152 0 0 1 1 1 0 15 15 15 15 15 1 1 1 0 1
1.5195132 1.4620713 1.5327796 1.388453 1.5572182 0 0 1 1 1 1 10 11 11 11 11 1 1 1 1 1
1.6094379 1.7002128 1.7623028 1.8992788 1.9502608 0 0 0 0 0 1 10 10 10 10 10 1 1 1 1 1
2.0149031 1.7905753 2.2259266 2.0326433 2.3689711 1 1 1 0 1 1 13 13 13 13 13 1 1 1 1 1
1.8325815 1.8880649 1.9645619 2.1585612 2.0283785 0 0 1 1 1 1 13 14 14 14 14 1 1 1 1 1
1.974081 2.0547841 2.1458006 2.1929429 2.1734042 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.6094379 1.5369725 1.8328842 1.8598447 1.7426214 0 1 1 1 1 1 10 10 10 10 10 1 1 1 1 1
2.0794415 1.9728968 1.8692518 2.9978909 2.3235469 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.4158531 1.4327569 1.5872678 1.5330342 1.6024748 0 0 0 0 0 0 12 12 12 12 12 0 0 0 0 0
1.7850705 1.8282564 1.7936041 2.0959413 2.1336234 0 1 1 1 1 0 16 16 16 16 17 0 0 0 0 1
1.8325815 2.0324228 1.6496732 1.8992788 2.3965478 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.7457155 1.1669542 1.755923 2.2087224 1.6625787 0 0 0 1 0 1 11 11 11 11 12 0 1 1 1 1
1.8164521 1.8450634 2.032342 2.024442 1.6625787 0 0 0 1 1 1 12 12 12 12 12 0 0 0 0 0
1.2947272 1.3215312 1.2662065 1.3218384 1.3386936 1 1 1 1 1 0 12 12 12 12 12 0 0 0 0 0
1.3937664 1.4235613 1.2343736 1.4592221 1.4394352 0 0 0 0 0 0 8 8 8 8 8 1 1 1 1 1
1.0986123 1.8793185 1.8649569 2.0827107 2.1336234 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
2.1690538 2.1552184 1.5815697 1.6761352 1.3409951 0 0 0 0 0 1 12 12 12 12 12 0 0 1 0 0
1.2089603 1.1669542 1.1323019 1.0475265 2.0512366 0 0 0 0 1 0 12 13 14 15 16 0 0 0 0 1
2.0794415 1.9913914 1.34645 1.7577152 1.805235 0 0 0 0 0 0 15 16 16 16 16 1 1 0 0 1
2.4849067 2.4667797 2.5919578 2.7465765 2.355726 0 0 0 0 0 1 12 12 12 12 12 0 1 1 0 0
1.4109869 1.3442882 1.5623384 1.5520825 2.1823642 0 0 0 0 0 0 12 13 14 15 16 1 1 1 1 1
1.7917595 2.2911081 2.4148929 2.4220328 2.4233847 0 0 0 0 0 0 16 16 16 16 16 1 1 1 1 1
1.2669476 1.2797496 1.268814 1.4319382 1.3968755 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.453953 1.6627419 1.6280898 1.6335756 1.6542104 0 0 1 1 1 1 12 12 12 12 12 0 0 0 0 0
1.2149127 1.2797496 1.2450975 1.2061316 1.2818062 1 0 0 0 0 0 12 12 12 12 12 1 0 0 0 0
1.5040774 1.2389276 1.1323019 .982988 .56396639 0 0 0 0 0 1 12 12 12 12 12 0 0 0 0 0
2.6034303 2.666044 2.6247029 2.6488061 2.5552595 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
2.7265449 2.4029462 2.6199939 2.5039589 2.3965478 1 1 0 0 1 1 12 12 12 12 12 1 1 1 1 1
1.658228 1.5472291 1.2450975 2.0816002 1.7426214 1 1 0 1 1 1 10 10 10 10 10 1 1 0 0 0
1.4632554 1.4620713 1.5910485 1.6542302 2.2687144 1 1 1 1 1 1 8 8 8 8 8 1 1 0 0 0
1.658228 2.2605789 1.6567656 2.1869607 .40731266 1 1 0 0 1 0 12 12 12 12 12 1 0 0 0 0
